%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1489621364583077328,207,1489621364582992674,fcu,-1.67435395718,19.1703147888,2.00268769264,-0.0105662729536,-0.0241136746222,-0.705678161302,-0.70804323119
1489621364816411936,208,1489621364816301527,fcu,-1.54437315464,19.2519645691,2.00265479088,-0.00785413920574,-0.0173240194949,-0.705911374927,-0.708044717228
1489621365049729791,209,1489621365049634562,fcu,-1.42027616501,19.3380241394,2.00268054008,-0.00390518559897,-0.017958024475,-0.706029992529,-0.707943435969
1489621365315733654,210,1489621365315655783,fcu,-1.29052221775,19.4279460907,2.00247430801,-0.00977883016529,-0.0269779855733,-0.705757915649,-0.707871688425
1489621365550158934,211,1489621365550085276,fcu,-1.15162408352,19.5219688416,2.00269317627,-0.0132424047414,-0.0313974489072,-0.705506876667,-0.707883384389
1489621365782886111,212,1489621365782779457,fcu,-1.00716078281,19.624786377,2.00287699699,-0.00619408564324,-0.0319473540794,-0.705531297911,-0.707931202546
1489621366015985218,213,1489621366015895241,fcu,-0.86315125227,19.7372760773,2.00306987762,-0.00314107293544,-0.0301415070386,-0.705458054659,-0.70810349267
1489621366283078868,214,1489621366282993010,fcu,-0.720109939575,19.8588199615,2.00300359726,-0.00349897077706,-0.0306044585396,-0.705353678209,-0.708185931064
1489621366515905451,215,1489621366515818036,fcu,-0.57626670599,19.9897460938,2.0026140213,-0.00205686364058,-0.034078317712,-0.705265607489,-0.708120653891
1489621366749246910,216,1489621366749162489,fcu,-0.438001841307,20.1321029663,2.00244426727,0.00379408802647,-0.0321024621958,-0.705395508935,-0.708076417339
1489621366983386319,217,1489621366983289501,fcu,-0.312158942223,20.282623291,2.00264883041,0.00849399008315,-0.024895733749,-0.705614724358,-0.708107276719
1489621367216377937,218,1489621367216286210,fcu,-0.19980725646,20.4367237091,2.00264763832,0.00820970728786,-0.0196058263086,-0.705765529435,-0.708126563364
1489621367482986484,219,1489621367482895138,fcu,-0.0991257056594,20.5871658325,2.00228476524,0.00319565245395,-0.0176869922943,-0.705858185492,-0.708125116123
1489621367716071821,220,1489621367715959948,fcu,-0.0100075565278,20.7315139771,2.00201058388,0.00344773042788,-0.0132913564496,-0.706005545317,-0.708073176289
1489621367949746843,221,1489621367949672896,fcu,0.0622141547501,20.8684158325,2.00191569328,0.00889083628575,-0.00729958798724,-0.706126279991,-0.707992475773
1489621368183171590,222,1489621368183093722,fcu,0.118819639087,20.9934806824,2.00200438499,0.0054829316001,-0.00257620132916,-0.706157506925,-0.708028866687
1489621368417070140,223,1489621368416895523,fcu,0.168807730079,21.105298996,2.00190901756,-0.00316770431304,-0.00545142128625,-0.706090271485,-0.708093762273
